,accepted_species,Animal Richness,Bio1,Assigned_group,number_of_species_in_group
1114,Genipa spruceana,787.3578748664822,25.216124534606948,66,40
1114,Genipa spruceana,787.3578748664822,25.216124534606948,154,81
1114,Genipa spruceana,787.3578748664822,25.216124534606948,158,70
1114,Genipa spruceana,787.3578748664822,25.216124534606948,184,68
1114,Genipa spruceana,787.3578748664822,25.216124534606948,192,27
1114,Genipa spruceana,787.3578748664822,25.216124534606948,208,58
1114,Genipa spruceana,787.3578748664822,25.216124534606948,215,55
1114,Genipa spruceana,787.3578748664822,25.216124534606948,239,36
1114,Genipa spruceana,787.3578748664822,25.216124534606948,245,49
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,0,67
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,39,53
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,52,66
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,57,80
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,74,17
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,78,52
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,122,70
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,140,80
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,143,60
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,157,60
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,167,88
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,193,83
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,216,71
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,240,44
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,261,70
1115,Heterophyllaea pustulata,517.1211637824034,13.59625005722045,269,32
1116,Damnacanthus major,296.106442601372,15.458000183105453,5,61
1116,Damnacanthus major,296.106442601372,15.458000183105453,20,70
1116,Damnacanthus major,296.106442601372,15.458000183105453,27,73
1116,Damnacanthus major,296.106442601372,15.458000183105453,80,74
1116,Damnacanthus major,296.106442601372,15.458000183105453,103,86
1116,Damnacanthus major,296.106442601372,15.458000183105453,104,58
1116,Damnacanthus major,296.106442601372,15.458000183105453,132,64
1116,Damnacanthus major,296.106442601372,15.458000183105453,134,53
1116,Damnacanthus major,296.106442601372,15.458000183105453,145,48
1116,Damnacanthus major,296.106442601372,15.458000183105453,174,48
1116,Damnacanthus major,296.106442601372,15.458000183105453,199,74
1116,Damnacanthus major,296.106442601372,15.458000183105453,212,62
1116,Damnacanthus major,296.106442601372,15.458000183105453,249,54
1116,Damnacanthus major,296.106442601372,15.458000183105453,271,84
1116,Damnacanthus major,296.106442601372,15.458000183105453,272,38
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,1,46
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,21,10
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,108,51
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,126,45
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,148,51
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,163,64
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,190,76
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,195,65
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,200,14
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,202,12
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,209,87
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,219,27
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,237,84
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,253,57
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,274,30
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,276,53
1117,Damnacanthus macrophyllus,369.4334682773547,16.3729991912842,290,37
1118,Vinca erecta,225.141120384409,8.63249969482422,82,80
1118,Vinca erecta,225.141120384409,8.63249969482422,122,70
1118,Vinca erecta,225.141120384409,8.63249969482422,195,65
1118,Vinca erecta,225.141120384409,8.63249969482422,248,51
1118,Vinca erecta,225.141120384409,8.63249969482422,282,66
1119,Vinca minor,241.74692214478247,9.64025020599365,10,40
1119,Vinca minor,241.74692214478247,9.64025020599365,50,65
1119,Vinca minor,241.74692214478247,9.64025020599365,51,67
1119,Vinca minor,241.74692214478247,9.64025020599365,113,40
1119,Vinca minor,241.74692214478247,9.64025020599365,126,45
1119,Vinca minor,241.74692214478247,9.64025020599365,136,17
1119,Vinca minor,241.74692214478247,9.64025020599365,157,60
1119,Vinca minor,241.74692214478247,9.64025020599365,158,70
1119,Vinca minor,241.74692214478247,9.64025020599365,163,64
1119,Vinca minor,241.74692214478247,9.64025020599365,174,48
1119,Vinca minor,241.74692214478247,9.64025020599365,175,23
1119,Vinca minor,241.74692214478247,9.64025020599365,177,60
1119,Vinca minor,241.74692214478247,9.64025020599365,179,52
1119,Vinca minor,241.74692214478247,9.64025020599365,209,87
1119,Vinca minor,241.74692214478247,9.64025020599365,215,55
1120,Gonioma malagasy,216.717628705148,22.3785160714339,147,74
1120,Gonioma malagasy,216.717628705148,22.3785160714339,177,60
1120,Gonioma malagasy,216.717628705148,22.3785160714339,181,75
1120,Gonioma malagasy,216.717628705148,22.3785160714339,188,84
1120,Gonioma malagasy,216.717628705148,22.3785160714339,220,85
1120,Gonioma malagasy,216.717628705148,22.3785160714339,286,65
1121,Araujia sericifera,538.5698986900895,15.9580001831055,24,59
1121,Araujia sericifera,538.5698986900895,15.9580001831055,38,74
1121,Araujia sericifera,538.5698986900895,15.9580001831055,53,80
1121,Araujia sericifera,538.5698986900895,15.9580001831055,74,17
1121,Araujia sericifera,538.5698986900895,15.9580001831055,108,51
1121,Araujia sericifera,538.5698986900895,15.9580001831055,131,53
1121,Araujia sericifera,538.5698986900895,15.9580001831055,157,60
1121,Araujia sericifera,538.5698986900895,15.9580001831055,174,48
1121,Araujia sericifera,538.5698986900895,15.9580001831055,184,68
1121,Araujia sericifera,538.5698986900895,15.9580001831055,185,76
1121,Araujia sericifera,538.5698986900895,15.9580001831055,190,76
1121,Araujia sericifera,538.5698986900895,15.9580001831055,196,85
1121,Araujia sericifera,538.5698986900895,15.9580001831055,198,65
1121,Araujia sericifera,538.5698986900895,15.9580001831055,226,15
1121,Araujia sericifera,538.5698986900895,15.9580001831055,230,69
1121,Araujia sericifera,538.5698986900895,15.9580001831055,242,63
1121,Araujia sericifera,538.5698986900895,15.9580001831055,277,21
1121,Araujia sericifera,538.5698986900895,15.9580001831055,302,55
1122,Vinca herbacea,229.2364712572328,9.96599960327148,23,88
1122,Vinca herbacea,229.2364712572328,9.96599960327148,27,73
1122,Vinca herbacea,229.2364712572328,9.96599960327148,36,75
1122,Vinca herbacea,229.2364712572328,9.96599960327148,59,32
1122,Vinca herbacea,229.2364712572328,9.96599960327148,69,16
1122,Vinca herbacea,229.2364712572328,9.96599960327148,151,71
1122,Vinca herbacea,229.2364712572328,9.96599960327148,156,68
1122,Vinca herbacea,229.2364712572328,9.96599960327148,173,59
1122,Vinca herbacea,229.2364712572328,9.96599960327148,230,69
1122,Vinca herbacea,229.2364712572328,9.96599960327148,238,39
1122,Vinca herbacea,229.2364712572328,9.96599960327148,248,51
1122,Vinca herbacea,229.2364712572328,9.96599960327148,279,70
1122,Vinca herbacea,229.2364712572328,9.96599960327148,301,80
1123,Pentas micrantha,526.4875529515548,20.889875411987298,65,82
1123,Pentas micrantha,526.4875529515548,20.889875411987298,115,45
1123,Pentas micrantha,526.4875529515548,20.889875411987298,137,62
1123,Pentas micrantha,526.4875529515548,20.889875411987298,146,70
1123,Pentas micrantha,526.4875529515548,20.889875411987298,194,29
1123,Pentas micrantha,526.4875529515548,20.889875411987298,197,82
1123,Pentas micrantha,526.4875529515548,20.889875411987298,211,56
1123,Pentas micrantha,526.4875529515548,20.889875411987298,217,83
1123,Pentas micrantha,526.4875529515548,20.889875411987298,299,40
1123,Pentas micrantha,526.4875529515548,20.889875411987298,303,58
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,33,71
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,50,65
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,78,52
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,115,45
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,140,80
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,157,60
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,174,48
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,196,85
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,212,62
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,213,63
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,224,43
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,238,39
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,240,44
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,257,55
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,258,71
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,263,42
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,266,48
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,271,84
1124,Gonioma kamassi,527.7814185188244,15.9934997558594,305,57
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,1,46
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,18,29
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,29,36
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,50,65
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,57,80
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,89,68
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,101,66
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,154,81
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,175,23
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,185,76
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,201,55
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,215,55
1125,Leptadenia madagascariensis,216.717628705148,25.14462566375735,258,71
1126,Echites panduratus,521.035908646254,25.328125,57,80
1126,Echites panduratus,521.035908646254,25.328125,104,58
1126,Echites panduratus,521.035908646254,25.328125,116,30
1126,Echites panduratus,521.035908646254,25.328125,117,52
1126,Echites panduratus,521.035908646254,25.328125,160,23
1126,Echites panduratus,521.035908646254,25.328125,185,76
1126,Echites panduratus,521.035908646254,25.328125,191,76
1126,Echites panduratus,521.035908646254,25.328125,220,85
1126,Echites panduratus,521.035908646254,25.328125,232,10
1126,Echites panduratus,521.035908646254,25.328125,298,28
1127,Vinca difformis,194.82349287347216,15.3292503356934,2,74
1127,Vinca difformis,194.82349287347216,15.3292503356934,20,70
1127,Vinca difformis,194.82349287347216,15.3292503356934,65,82
1127,Vinca difformis,194.82349287347216,15.3292503356934,102,29
1127,Vinca difformis,194.82349287347216,15.3292503356934,132,64
1127,Vinca difformis,194.82349287347216,15.3292503356934,150,46
1127,Vinca difformis,194.82349287347216,15.3292503356934,151,71
1127,Vinca difformis,194.82349287347216,15.3292503356934,153,40
1127,Vinca difformis,194.82349287347216,15.3292503356934,157,60
1127,Vinca difformis,194.82349287347216,15.3292503356934,212,62
1128,Vinca major,226.42783671189025,11.1632499694824,10,40
1128,Vinca major,226.42783671189025,11.1632499694824,26,36
1128,Vinca major,226.42783671189025,11.1632499694824,57,80
1128,Vinca major,226.42783671189025,11.1632499694824,106,23
1128,Vinca major,226.42783671189025,11.1632499694824,117,52
1128,Vinca major,226.42783671189025,11.1632499694824,143,60
1128,Vinca major,226.42783671189025,11.1632499694824,188,84
1128,Vinca major,226.42783671189025,11.1632499694824,195,65
1128,Vinca major,226.42783671189025,11.1632499694824,215,55
1128,Vinca major,226.42783671189025,11.1632499694824,254,44
1128,Vinca major,226.42783671189025,11.1632499694824,257,55
1129,Pentas suswaensis,582.335889570552,25.0735427361741,33,71
1129,Pentas suswaensis,582.335889570552,25.0735427361741,38,74
1129,Pentas suswaensis,582.335889570552,25.0735427361741,101,66
1129,Pentas suswaensis,582.335889570552,25.0735427361741,140,80
1129,Pentas suswaensis,582.335889570552,25.0735427361741,145,48
1129,Pentas suswaensis,582.335889570552,25.0735427361741,165,74
1129,Pentas suswaensis,582.335889570552,25.0735427361741,167,88
1129,Pentas suswaensis,582.335889570552,25.0735427361741,210,19
1129,Pentas suswaensis,582.335889570552,25.0735427361741,301,80
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,9,63
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,27,73
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,61,38
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,131,53
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,218,64
1130,Alstonia legouixiae,156.882352941176,22.2212967574596,304,86
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,8,25
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,41,58
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,70,66
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,73,73
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,89,68
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,147,74
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,197,82
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,212,62
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,215,55
1131,Alstonia deplanchei,156.882352941176,22.2212967574596,248,51
1132,Hintonia standleyana,531.934327466677,17.571249961853,33,71
1132,Hintonia standleyana,531.934327466677,17.571249961853,83,26
1132,Hintonia standleyana,531.934327466677,17.571249961853,109,48
1132,Hintonia standleyana,531.934327466677,17.571249961853,123,52
1132,Hintonia standleyana,531.934327466677,17.571249961853,143,60
1132,Hintonia standleyana,531.934327466677,17.571249961853,163,64
1132,Hintonia standleyana,531.934327466677,17.571249961853,173,59
1132,Hintonia standleyana,531.934327466677,17.571249961853,235,34
1132,Hintonia standleyana,531.934327466677,17.571249961853,238,39
1132,Hintonia standleyana,531.934327466677,17.571249961853,258,71
1132,Hintonia standleyana,531.934327466677,17.571249961853,287,61
1132,Hintonia standleyana,531.934327466677,17.571249961853,290,37
1133,Alstonia constricta,347.82064819655,18.42799949646,23,88
1133,Alstonia constricta,347.82064819655,18.42799949646,73,73
1133,Alstonia constricta,347.82064819655,18.42799949646,90,42
1133,Alstonia constricta,347.82064819655,18.42799949646,158,70
1133,Alstonia constricta,347.82064819655,18.42799949646,165,74
1133,Alstonia constricta,347.82064819655,18.42799949646,254,44
1133,Alstonia constricta,347.82064819655,18.42799949646,256,23
1133,Alstonia constricta,347.82064819655,18.42799949646,268,77
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,32,64
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,78,52
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,131,53
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,148,51
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,181,75
1134,Alstonia pneumatophora,612.3294870917238,26.5437498092651,192,27
1135,Alstonia balansae,156.882352941176,23.2019996643066,70,66
1135,Alstonia balansae,156.882352941176,23.2019996643066,76,82
1135,Alstonia balansae,156.882352941176,23.2019996643066,150,46
1135,Alstonia balansae,156.882352941176,23.2019996643066,157,60
1135,Alstonia balansae,156.882352941176,23.2019996643066,186,53
1135,Alstonia balansae,156.882352941176,23.2019996643066,191,76
1135,Alstonia balansae,156.882352941176,23.2019996643066,245,49
1135,Alstonia balansae,156.882352941176,23.2019996643066,265,62
1135,Alstonia balansae,156.882352941176,23.2019996643066,291,18
1136,Alstonia mairei,566.4567334239675,18.01472786573805,43,78
1136,Alstonia mairei,566.4567334239675,18.01472786573805,47,70
1136,Alstonia mairei,566.4567334239675,18.01472786573805,76,82
1136,Alstonia mairei,566.4567334239675,18.01472786573805,123,52
1136,Alstonia mairei,566.4567334239675,18.01472786573805,128,58
1136,Alstonia mairei,566.4567334239675,18.01472786573805,136,17
1136,Alstonia mairei,566.4567334239675,18.01472786573805,146,70
1136,Alstonia mairei,566.4567334239675,18.01472786573805,183,18
1136,Alstonia mairei,566.4567334239675,18.01472786573805,188,84
1136,Alstonia mairei,566.4567334239675,18.01472786573805,211,56
1136,Alstonia mairei,566.4567334239675,18.01472786573805,230,69
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,9,63
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,16,57
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,69,16
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,71,70
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,126,45
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,132,64
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,149,37
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,150,46
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,159,51
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,181,75
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,193,83
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,236,68
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,254,44
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,290,37
1137,Alstonia sphaerocapitata,156.882352941176,22.4115009307861,304,86
1138,Alstonia congensis,580.1798199643138,25.9137496948242,91,34
1138,Alstonia congensis,580.1798199643138,25.9137496948242,147,74
1138,Alstonia congensis,580.1798199643138,25.9137496948242,154,81
1138,Alstonia congensis,580.1798199643138,25.9137496948242,156,68
1138,Alstonia congensis,580.1798199643138,25.9137496948242,215,55
1138,Alstonia congensis,580.1798199643138,25.9137496948242,237,84
1138,Alstonia congensis,580.1798199643138,25.9137496948242,247,65
1138,Alstonia congensis,580.1798199643138,25.9137496948242,272,38
1138,Alstonia congensis,580.1798199643138,25.9137496948242,278,41
1138,Alstonia congensis,580.1798199643138,25.9137496948242,286,65
1138,Alstonia congensis,580.1798199643138,25.9137496948242,292,53
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,24,59
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,117,52
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,158,70
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,159,51
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,188,84
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,189,33
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,216,71
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,257,55
1139,Alstonia lanceolata,156.882352941176,22.2212967574596,296,82
1140,Alstonia venenata,419.018587360595,24.3274993896484,2,74
1140,Alstonia venenata,419.018587360595,24.3274993896484,29,36
1140,Alstonia venenata,419.018587360595,24.3274993896484,51,67
1140,Alstonia venenata,419.018587360595,24.3274993896484,53,80
1140,Alstonia venenata,419.018587360595,24.3274993896484,97,86
1140,Alstonia venenata,419.018587360595,24.3274993896484,104,58
1140,Alstonia venenata,419.018587360595,24.3274993896484,137,62
1140,Alstonia venenata,419.018587360595,24.3274993896484,146,70
1140,Alstonia venenata,419.018587360595,24.3274993896484,147,74
1140,Alstonia venenata,419.018587360595,24.3274993896484,163,64
1140,Alstonia venenata,419.018587360595,24.3274993896484,165,74
1140,Alstonia venenata,419.018587360595,24.3274993896484,170,59
1140,Alstonia venenata,419.018587360595,24.3274993896484,185,76
1140,Alstonia venenata,419.018587360595,24.3274993896484,193,83
1140,Alstonia venenata,419.018587360595,24.3274993896484,234,79
1140,Alstonia venenata,419.018587360595,24.3274993896484,235,34
1140,Alstonia venenata,419.018587360595,24.3274993896484,237,84
1140,Alstonia venenata,419.018587360595,24.3274993896484,246,54
1140,Alstonia venenata,419.018587360595,24.3274993896484,262,83
1140,Alstonia venenata,419.018587360595,24.3274993896484,292,53
1140,Alstonia venenata,419.018587360595,24.3274993896484,301,80
1141,Gardneria nutans,351.9064713568032,15.8474998474121,5,61
1141,Gardneria nutans,351.9064713568032,15.8474998474121,15,61
1141,Gardneria nutans,351.9064713568032,15.8474998474121,92,65
1141,Gardneria nutans,351.9064713568032,15.8474998474121,99,55
1141,Gardneria nutans,351.9064713568032,15.8474998474121,118,56
1141,Gardneria nutans,351.9064713568032,15.8474998474121,131,53
1141,Gardneria nutans,351.9064713568032,15.8474998474121,166,84
1141,Gardneria nutans,351.9064713568032,15.8474998474121,212,62
1141,Gardneria nutans,351.9064713568032,15.8474998474121,221,35
1141,Gardneria nutans,351.9064713568032,15.8474998474121,239,36
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,0,67
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,6,8
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,38,74
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,45,49
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,48,40
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,66,40
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,69,16
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,85,39
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,89,68
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,98,2
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,101,66
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,103,86
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,107,49
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,117,52
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,167,88
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,186,53
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,192,27
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,214,87
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,217,83
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,221,35
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,246,54
1142,Alstonia angustifolia,686.38249794048,26.4104995727539,266,48
1143,Alstonia odontophora,156.882352941176,22.2212967574596,24,59
1143,Alstonia odontophora,156.882352941176,22.2212967574596,40,66
1143,Alstonia odontophora,156.882352941176,22.2212967574596,71,70
1143,Alstonia odontophora,156.882352941176,22.2212967574596,142,49
1143,Alstonia odontophora,156.882352941176,22.2212967574596,154,81
1143,Alstonia odontophora,156.882352941176,22.2212967574596,159,51
1143,Alstonia odontophora,156.882352941176,22.2212967574596,181,75
1143,Alstonia odontophora,156.882352941176,22.2212967574596,220,85
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,41,58
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,76,82
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,108,51
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,157,60
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,175,23
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,191,76
1144,Alstonia spectabilis,335.96848618753853,26.9167499542236,195,65
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,2,74
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,49,88
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,60,83
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,64,63
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,80,74
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,85,39
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,97,86
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,106,23
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,138,78
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,195,65
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,215,55
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,231,38
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,233,30
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,244,18
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,261,70
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,286,65
1145,Alstonia lenormandii,156.882352941176,21.797624588012702,301,80
1146,Alstonia boonei,574.0557605090376,24.9519996643066,51,67
1146,Alstonia boonei,574.0557605090376,24.9519996643066,52,66
1146,Alstonia boonei,574.0557605090376,24.9519996643066,60,83
1146,Alstonia boonei,574.0557605090376,24.9519996643066,80,74
1146,Alstonia boonei,574.0557605090376,24.9519996643066,95,53
1146,Alstonia boonei,574.0557605090376,24.9519996643066,112,30
1146,Alstonia boonei,574.0557605090376,24.9519996643066,124,8
1146,Alstonia boonei,574.0557605090376,24.9519996643066,145,48
1146,Alstonia boonei,574.0557605090376,24.9519996643066,152,75
1146,Alstonia boonei,574.0557605090376,24.9519996643066,194,29
1146,Alstonia boonei,574.0557605090376,24.9519996643066,210,19
1146,Alstonia boonei,574.0557605090376,24.9519996643066,218,64
1146,Alstonia boonei,574.0557605090376,24.9519996643066,242,63
1146,Alstonia boonei,574.0557605090376,24.9519996643066,245,49
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,20,70
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,60,83
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,95,53
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,131,53
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,149,37
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,176,30
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,185,76
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,197,82
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,282,66
1147,Gardneria angustifolia,505.7844709589468,7.92749977111816,292,53
1148,Alstonia coriacea,156.882352941176,20.6009998321533,57,80
1148,Alstonia coriacea,156.882352941176,20.6009998321533,82,80
1148,Alstonia coriacea,156.882352941176,20.6009998321533,92,65
1148,Alstonia coriacea,156.882352941176,20.6009998321533,105,83
1148,Alstonia coriacea,156.882352941176,20.6009998321533,152,75
1148,Alstonia coriacea,156.882352941176,20.6009998321533,156,68
1148,Alstonia coriacea,156.882352941176,20.6009998321533,177,60
1148,Alstonia coriacea,156.882352941176,20.6009998321533,193,83
1148,Alstonia coriacea,156.882352941176,20.6009998321533,213,63
1148,Alstonia coriacea,156.882352941176,20.6009998321533,216,71
1148,Alstonia coriacea,156.882352941176,20.6009998321533,234,79
1149,Alstonia penangiana,776.6875,25.7491997352779,38,74
1149,Alstonia penangiana,776.6875,25.7491997352779,51,67
1149,Alstonia penangiana,776.6875,25.7491997352779,52,66
1149,Alstonia penangiana,776.6875,25.7491997352779,60,83
1149,Alstonia penangiana,776.6875,25.7491997352779,66,40
1149,Alstonia penangiana,776.6875,25.7491997352779,97,86
1149,Alstonia penangiana,776.6875,25.7491997352779,104,58
1149,Alstonia penangiana,776.6875,25.7491997352779,137,62
1149,Alstonia penangiana,776.6875,25.7491997352779,138,78
1149,Alstonia penangiana,776.6875,25.7491997352779,147,74
1149,Alstonia penangiana,776.6875,25.7491997352779,156,68
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,41,58
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,73,73
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,134,53
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,148,51
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,151,71
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,179,52
1150,Alstonia rostrata,620.1481027370978,21.9264993667603,188,84
