,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
1158,Alstonia macrophylla,THA,499.0436460744584,22.5943746566772,205
1158,Alstonia macrophylla,VIE,499.0436460744584,22.5943746566772,201
1159,Gardneria ovata,ASS,543.5593450871143,15.808500289917,118
1159,Gardneria ovata,BAN,543.5593450871143,15.808500289917,125
1159,Gardneria ovata,CHC,543.5593450871143,15.808500289917,226
1159,Gardneria ovata,CHS,543.5593450871143,15.808500289917,179
1159,Gardneria ovata,CHT,543.5593450871143,15.808500289917,73
1159,Gardneria ovata,IND,543.5593450871143,15.808500289917,142
1159,Gardneria ovata,JAW,543.5593450871143,15.808500289917,102
1159,Gardneria ovata,LAO,543.5593450871143,15.808500289917,120
1159,Gardneria ovata,MLY,543.5593450871143,15.808500289917,152
1159,Gardneria ovata,MYA,543.5593450871143,15.808500289917,174
1159,Gardneria ovata,SRL,543.5593450871143,15.808500289917,92
1159,Gardneria ovata,SUM,543.5593450871143,15.808500289917,99
1159,Gardneria ovata,THA,543.5593450871143,15.808500289917,205
1159,Gardneria ovata,VIE,543.5593450871143,15.808500289917,201
1160,Alstonia angustiloba,BOR,640.7072490350602,26.72825050354,100
1160,Alstonia angustiloba,JAW,640.7072490350602,26.72825050354,102
1160,Alstonia angustiloba,MLY,640.7072490350602,26.72825050354,152
1160,Alstonia angustiloba,SUM,640.7072490350602,26.72825050354,99
1160,Alstonia angustiloba,THA,640.7072490350602,26.72825050354,205
1161,Alstonia yunnanensis,CHC,434.6177699835995,15.10892500209475,226
1161,Alstonia yunnanensis,CHS,434.6177699835995,15.10892500209475,179
1162,Alstonia spatulata,BOR,611.9611549548117,26.2740001678467,100
1162,Alstonia spatulata,CBD,611.9611549548117,26.2740001678467,139
1162,Alstonia spatulata,JAW,611.9611549548117,26.2740001678467,102
1162,Alstonia spatulata,MLY,611.9611549548117,26.2740001678467,152
1162,Alstonia spatulata,MYA,611.9611549548117,26.2740001678467,174
1162,Alstonia spatulata,NWG,611.9611549548117,26.2740001678467,69
1162,Alstonia spatulata,SUM,611.9611549548117,26.2740001678467,99
1162,Alstonia spatulata,THA,611.9611549548117,26.2740001678467,205
1162,Alstonia spatulata,VIE,611.9611549548117,26.2740001678467,201
1163,Mitragyna rubrostipulata,BUR,626.8075654253715,21.4132499694824,41
1163,Mitragyna rubrostipulata,ETH,626.8075654253715,21.4132499694824,47
1163,Mitragyna rubrostipulata,KEN,626.8075654253715,21.4132499694824,85
1163,Mitragyna rubrostipulata,MLW,626.8075654253715,21.4132499694824,70
1163,Mitragyna rubrostipulata,MOZ,626.8075654253715,21.4132499694824,82
1163,Mitragyna rubrostipulata,RWA,626.8075654253715,21.4132499694824,34
1163,Mitragyna rubrostipulata,TAN,626.8075654253715,21.4132499694824,109
1163,Mitragyna rubrostipulata,UGA,626.8075654253715,21.4132499694824,76
1163,Mitragyna rubrostipulata,ZAI,626.8075654253715,21.4132499694824,136
1164,Mitragyna hirsuta,CBD,612.7114912159931,24.9322490692139,139
1164,Mitragyna hirsuta,CHC,612.7114912159931,24.9322490692139,226
1164,Mitragyna hirsuta,LAO,612.7114912159931,24.9322490692139,120
1164,Mitragyna hirsuta,MYA,612.7114912159931,24.9322490692139,174
1164,Mitragyna hirsuta,THA,612.7114912159931,24.9322490692139,205
1164,Mitragyna hirsuta,VIE,612.7114912159931,24.9322490692139,201
1165,Mitragyna speciosa,BOR,577.7330466659075,26.05662441253665,100
1165,Mitragyna speciosa,CBD,577.7330466659075,26.05662441253665,139
1165,Mitragyna speciosa,MLY,577.7330466659075,26.05662441253665,152
1165,Mitragyna speciosa,NWG,577.7330466659075,26.05662441253665,69
1165,Mitragyna speciosa,PHI,577.7330466659075,26.05662441253665,93
1165,Mitragyna speciosa,SUM,577.7330466659075,26.05662441253665,99
1165,Mitragyna speciosa,THA,577.7330466659075,26.05662441253665,205
1166,Anthocleista nobilis,ANG,504.6202614983597,23.1879997253418,77
1166,Anthocleista nobilis,CAF,504.6202614983597,23.1879997253418,95
1166,Anthocleista nobilis,CON,504.6202614983597,23.1879997253418,102
1166,Anthocleista nobilis,GGI,504.6202614983597,23.1879997253418,33
1166,Anthocleista nobilis,GHA,504.6202614983597,23.1879997253418,85
1166,Anthocleista nobilis,GUI,504.6202614983597,23.1879997253418,89
1166,Anthocleista nobilis,IVO,504.6202614983597,23.1879997253418,93
1166,Anthocleista nobilis,LBR,504.6202614983597,23.1879997253418,77
1166,Anthocleista nobilis,MLI,504.6202614983597,23.1879997253418,41
1166,Anthocleista nobilis,SEN,504.6202614983597,23.1879997253418,55
1166,Anthocleista nobilis,SIE,504.6202614983597,23.1879997253418,73
1167,Prismatomeris fragrans,AND,549.9438391076401,24.84274946694735,62
1167,Prismatomeris fragrans,LAO,549.9438391076401,24.84274946694735,120
1167,Prismatomeris fragrans,THA,549.9438391076401,24.84274946694735,205
1167,Prismatomeris fragrans,VIE,549.9438391076401,24.84274946694735,201
1168,Anthocleista grandiflora,BUR,619.6127943042593,18.7054996490479,41
1168,Anthocleista grandiflora,CMN,619.6127943042593,18.7054996490479,125
1168,Anthocleista grandiflora,COM,619.6127943042593,18.7054996490479,20
1168,Anthocleista grandiflora,CPV,619.6127943042593,18.7054996490479,15
1168,Anthocleista grandiflora,KEN,619.6127943042593,18.7054996490479,85
1168,Anthocleista grandiflora,MLW,619.6127943042593,18.7054996490479,70
1168,Anthocleista grandiflora,MOZ,619.6127943042593,18.7054996490479,82
1168,Anthocleista grandiflora,RWA,619.6127943042593,18.7054996490479,34
1168,Anthocleista grandiflora,SUD,619.6127943042593,18.7054996490479,72
1168,Anthocleista grandiflora,SWZ,619.6127943042593,18.7054996490479,34
1168,Anthocleista grandiflora,TAN,619.6127943042593,18.7054996490479,109
1168,Anthocleista grandiflora,TVL,619.6127943042593,18.7054996490479,47
1168,Anthocleista grandiflora,UGA,619.6127943042593,18.7054996490479,76
1168,Anthocleista grandiflora,ZAI,619.6127943042593,18.7054996490479,136
1168,Anthocleista grandiflora,ZAM,619.6127943042593,18.7054996490479,68
1168,Anthocleista grandiflora,ZIM,619.6127943042593,18.7054996490479,63
1169,Prismatomeris sessiliflora,CBD,637.821583010079,24.9270393799606,139
1169,Prismatomeris sessiliflora,LAO,637.821583010079,24.9270393799606,120
1169,Prismatomeris sessiliflora,THA,637.821583010079,24.9270393799606,205
1169,Prismatomeris sessiliflora,VIE,637.821583010079,24.9270393799606,201
1170,Halenia elliptica,ASS,347.2199705399317,5.05100011825562,118
1170,Halenia elliptica,CHC,347.2199705399317,5.05100011825562,226
1170,Halenia elliptica,CHI,347.2199705399317,5.05100011825562,42
1170,Halenia elliptica,CHM,347.2199705399317,5.05100011825562,29
1170,Halenia elliptica,CHN,347.2199705399317,5.05100011825562,69
1170,Halenia elliptica,CHQ,347.2199705399317,5.05100011825562,33
1170,Halenia elliptica,CHS,347.2199705399317,5.05100011825562,179
1170,Halenia elliptica,CHT,347.2199705399317,5.05100011825562,73
1170,Halenia elliptica,CHX,347.2199705399317,5.05100011825562,28
1170,Halenia elliptica,EHM,347.2199705399317,5.05100011825562,114
1170,Halenia elliptica,KAZ,347.2199705399317,5.05100011825562,37
1170,Halenia elliptica,KGZ,347.2199705399317,5.05100011825562,27
1170,Halenia elliptica,MYA,347.2199705399317,5.05100011825562,174
1170,Halenia elliptica,NEP,347.2199705399317,5.05100011825562,108
1170,Halenia elliptica,WHM,347.2199705399317,5.05100011825562,82
1171,Anthocleista djalonensis,BEN,533.8264285608933,26.5452499389648,73
1171,Anthocleista djalonensis,BKN,533.8264285608933,26.5452499389648,46
1171,Anthocleista djalonensis,CAF,533.8264285608933,26.5452499389648,95
1171,Anthocleista djalonensis,CHA,533.8264285608933,26.5452499389648,37
1171,Anthocleista djalonensis,CMN,533.8264285608933,26.5452499389648,125
1171,Anthocleista djalonensis,GHA,533.8264285608933,26.5452499389648,85
1171,Anthocleista djalonensis,GNB,533.8264285608933,26.5452499389648,48
1171,Anthocleista djalonensis,GUI,533.8264285608933,26.5452499389648,89
1171,Anthocleista djalonensis,IVO,533.8264285608933,26.5452499389648,93
1171,Anthocleista djalonensis,LBR,533.8264285608933,26.5452499389648,77
1171,Anthocleista djalonensis,NGA,533.8264285608933,26.5452499389648,116
1171,Anthocleista djalonensis,SEN,533.8264285608933,26.5452499389648,55
1171,Anthocleista djalonensis,SIE,533.8264285608933,26.5452499389648,73
1171,Anthocleista djalonensis,TOG,533.8264285608933,26.5452499389648,51
1172,Anthocleista procera,BKN,518.6620126039627,26.07200050354,46
1172,Anthocleista procera,GAM,518.6620126039627,26.07200050354,29
1172,Anthocleista procera,GNB,518.6620126039627,26.07200050354,48
1172,Anthocleista procera,GUI,518.6620126039627,26.07200050354,89
1172,Anthocleista procera,IVO,518.6620126039627,26.07200050354,93
1172,Anthocleista procera,LBR,518.6620126039627,26.07200050354,77
1172,Anthocleista procera,MLI,518.6620126039627,26.07200050354,41
1172,Anthocleista procera,NGA,518.6620126039627,26.07200050354,116
1172,Anthocleista procera,SEN,518.6620126039627,26.07200050354,55
1172,Anthocleista procera,SIE,518.6620126039627,26.07200050354,73
1173,Halenia elata,CLM,749.043616177637,12.9717502593994,138
1174,Halenia corniculata,ALT,216.53956909390388,0.132499992847443,29
1174,Halenia corniculata,AMU,216.53956909390388,0.132499992847443,16
1174,Halenia corniculata,BRY,216.53956909390388,0.132499992847443,24
1174,Halenia corniculata,CHI,216.53956909390388,0.132499992847443,42
1174,Halenia corniculata,CHM,216.53956909390388,0.132499992847443,29
1174,Halenia corniculata,CHN,216.53956909390388,0.132499992847443,69
1174,Halenia corniculata,CTA,216.53956909390388,0.132499992847443,20
1174,Halenia corniculata,IRK,216.53956909390388,0.132499992847443,20
1174,Halenia corniculata,JAP,216.53956909390388,0.132499992847443,66
1174,Halenia corniculata,KAM,216.53956909390388,0.132499992847443,10
1174,Halenia corniculata,KAZ,216.53956909390388,0.132499992847443,37
1174,Halenia corniculata,KHA,216.53956909390388,0.132499992847443,20
1174,Halenia corniculata,KOR,216.53956909390388,0.132499992847443,45
1174,Halenia corniculata,KRA,216.53956909390388,0.132499992847443,24
1174,Halenia corniculata,KUR,216.53956909390388,0.132499992847443,9
1174,Halenia corniculata,MAG,216.53956909390388,0.132499992847443,10
1174,Halenia corniculata,MON,216.53956909390388,0.132499992847443,29
1174,Halenia corniculata,PRM,216.53956909390388,0.132499992847443,22
1174,Halenia corniculata,RUE,216.53956909390388,0.132499992847443,25
1174,Halenia corniculata,SAK,216.53956909390388,0.132499992847443,8
1174,Halenia corniculata,TVA,216.53956909390388,0.132499992847443,18
1174,Halenia corniculata,WSB,216.53956909390388,0.132499992847443,32
1174,Halenia corniculata,YAK,216.53956909390388,0.132499992847443,16
1175,Anthocleista vogelii,ANG,574.2041939161161,26.617000579834,77
1175,Anthocleista vogelii,BEN,574.2041939161161,26.617000579834,73
1175,Anthocleista vogelii,CAF,574.2041939161161,26.617000579834,95
1175,Anthocleista vogelii,CMN,574.2041939161161,26.617000579834,125
1175,Anthocleista vogelii,CON,574.2041939161161,26.617000579834,102
1175,Anthocleista vogelii,GAB,574.2041939161161,26.617000579834,99
1175,Anthocleista vogelii,GHA,574.2041939161161,26.617000579834,85
1175,Anthocleista vogelii,GNB,574.2041939161161,26.617000579834,48
1175,Anthocleista vogelii,GUI,574.2041939161161,26.617000579834,89
1175,Anthocleista vogelii,IVO,574.2041939161161,26.617000579834,93
1175,Anthocleista vogelii,KEN,574.2041939161161,26.617000579834,85
1175,Anthocleista vogelii,LBR,574.2041939161161,26.617000579834,77
1175,Anthocleista vogelii,NGA,574.2041939161161,26.617000579834,116
1175,Anthocleista vogelii,SIE,574.2041939161161,26.617000579834,73
1175,Anthocleista vogelii,SUD,574.2041939161161,26.617000579834,72
1175,Anthocleista vogelii,TAN,574.2041939161161,26.617000579834,109
1175,Anthocleista vogelii,UGA,574.2041939161161,26.617000579834,76
1175,Anthocleista vogelii,ZAI,574.2041939161161,26.617000579834,136
1175,Anthocleista vogelii,ZAM,574.2041939161161,26.617000579834,68
1176,Mitragyna ciliata,CAB,582.7565124631453,25.824499130249,37
1176,Mitragyna ciliata,CAF,582.7565124631453,25.824499130249,95
1176,Mitragyna ciliata,CMN,582.7565124631453,25.824499130249,125
1176,Mitragyna ciliata,CON,582.7565124631453,25.824499130249,102
1176,Mitragyna ciliata,EQG,582.7565124631453,25.824499130249,31
1176,Mitragyna ciliata,GAB,582.7565124631453,25.824499130249,99
1176,Mitragyna ciliata,GAM,582.7565124631453,25.824499130249,29
1176,Mitragyna ciliata,GGI,582.7565124631453,25.824499130249,33
1176,Mitragyna ciliata,GHA,582.7565124631453,25.824499130249,85
1176,Mitragyna ciliata,GUI,582.7565124631453,25.824499130249,89
1176,Mitragyna ciliata,IVO,582.7565124631453,25.824499130249,93
1176,Mitragyna ciliata,LBR,582.7565124631453,25.824499130249,77
1176,Mitragyna ciliata,NGA,582.7565124631453,25.824499130249,116
1176,Mitragyna ciliata,SIE,582.7565124631453,25.824499130249,73
1176,Mitragyna ciliata,ZAI,582.7565124631453,25.824499130249,136
1177,Wendlandia formosana,CHC,487.5988593236735,21.773250579834,226
1177,Wendlandia formosana,CHS,487.5988593236735,21.773250579834,179
1177,Wendlandia formosana,NNS,487.5988593236735,21.773250579834,47
1177,Wendlandia formosana,TAI,487.5988593236735,21.773250579834,89
1177,Wendlandia formosana,VIE,487.5988593236735,21.773250579834,201
1178,Carissa spinarum,ALD,434.5784340149435,26.183500289917,3
1178,Carissa spinarum,AND,434.5784340149435,26.183500289917,62
1178,Carissa spinarum,ANG,434.5784340149435,26.183500289917,77
1178,Carissa spinarum,BAN,434.5784340149435,26.183500289917,125
1178,Carissa spinarum,BEN,434.5784340149435,26.183500289917,73
1178,Carissa spinarum,BKN,434.5784340149435,26.183500289917,46
1178,Carissa spinarum,BOT,434.5784340149435,26.183500289917,24
1178,Carissa spinarum,BUR,434.5784340149435,26.183500289917,41
1178,Carissa spinarum,CAF,434.5784340149435,26.183500289917,95
1178,Carissa spinarum,CBD,434.5784340149435,26.183500289917,139
1178,Carissa spinarum,CHA,434.5784340149435,26.183500289917,37
1178,Carissa spinarum,CHC,434.5784340149435,26.183500289917,226
1178,Carissa spinarum,CMN,434.5784340149435,26.183500289917,125
1178,Carissa spinarum,COM,434.5784340149435,26.183500289917,20
1178,Carissa spinarum,CON,434.5784340149435,26.183500289917,102
1178,Carissa spinarum,CPV,434.5784340149435,26.183500289917,15
1178,Carissa spinarum,CVI,434.5784340149435,26.183500289917,4
1178,Carissa spinarum,DJI,434.5784340149435,26.183500289917,14
1178,Carissa spinarum,EGY,434.5784340149435,26.183500289917,15
1178,Carissa spinarum,EHM,434.5784340149435,26.183500289917,114
1178,Carissa spinarum,ERI,434.5784340149435,26.183500289917,21
1178,Carissa spinarum,ETH,434.5784340149435,26.183500289917,47
1178,Carissa spinarum,GHA,434.5784340149435,26.183500289917,85
1178,Carissa spinarum,GNB,434.5784340149435,26.183500289917,48
1178,Carissa spinarum,GUI,434.5784340149435,26.183500289917,89
1178,Carissa spinarum,IND,434.5784340149435,26.183500289917,142
1178,Carissa spinarum,IVO,434.5784340149435,26.183500289917,93
1178,Carissa spinarum,KEN,434.5784340149435,26.183500289917,85
1178,Carissa spinarum,LAO,434.5784340149435,26.183500289917,120
1178,Carissa spinarum,MAU,434.5784340149435,26.183500289917,6
1178,Carissa spinarum,MDG,434.5784340149435,26.183500289917,65
1178,Carissa spinarum,MLI,434.5784340149435,26.183500289917,41
1178,Carissa spinarum,MLW,434.5784340149435,26.183500289917,70
1178,Carissa spinarum,MOZ,434.5784340149435,26.183500289917,82
1178,Carissa spinarum,MYA,434.5784340149435,26.183500289917,174
1178,Carissa spinarum,NAM,434.5784340149435,26.183500289917,20
1178,Carissa spinarum,NCB,434.5784340149435,26.183500289917,44
1178,Carissa spinarum,NEP,434.5784340149435,26.183500289917,108
1178,Carissa spinarum,NGA,434.5784340149435,26.183500289917,116
1178,Carissa spinarum,NSW,434.5784340149435,26.183500289917,18
1178,Carissa spinarum,NTA,434.5784340149435,26.183500289917,27
1178,Carissa spinarum,NWC,434.5784340149435,26.183500289917,49
1178,Carissa spinarum,NWG,434.5784340149435,26.183500289917,69
1178,Carissa spinarum,OMA,434.5784340149435,26.183500289917,20
1178,Carissa spinarum,PAK,434.5784340149435,26.183500289917,61
1178,Carissa spinarum,QLD,434.5784340149435,26.183500289917,56
1178,Carissa spinarum,REU,434.5784340149435,26.183500289917,7
1178,Carissa spinarum,ROD,434.5784340149435,26.183500289917,2
1178,Carissa spinarum,RWA,434.5784340149435,26.183500289917,34
1178,Carissa spinarum,SAU,434.5784340149435,26.183500289917,28
1178,Carissa spinarum,SEN,434.5784340149435,26.183500289917,55
1178,Carissa spinarum,SEY,434.5784340149435,26.183500289917,6
1178,Carissa spinarum,SOC,434.5784340149435,26.183500289917,11
1178,Carissa spinarum,SOM,434.5784340149435,26.183500289917,34
1178,Carissa spinarum,SRL,434.5784340149435,26.183500289917,92
1178,Carissa spinarum,SUD,434.5784340149435,26.183500289917,72
1178,Carissa spinarum,TAN,434.5784340149435,26.183500289917,109
1178,Carissa spinarum,THA,434.5784340149435,26.183500289917,205
1178,Carissa spinarum,TOG,434.5784340149435,26.183500289917,51
1178,Carissa spinarum,TVL,434.5784340149435,26.183500289917,47
1178,Carissa spinarum,UGA,434.5784340149435,26.183500289917,76
1178,Carissa spinarum,VIE,434.5784340149435,26.183500289917,201
1178,Carissa spinarum,WAU,434.5784340149435,26.183500289917,16
1178,Carissa spinarum,WHM,434.5784340149435,26.183500289917,82
1178,Carissa spinarum,YEM,434.5784340149435,26.183500289917,27
1178,Carissa spinarum,ZAI,434.5784340149435,26.183500289917,136
1178,Carissa spinarum,ZAM,434.5784340149435,26.183500289917,68
1178,Carissa spinarum,ZIM,434.5784340149435,26.183500289917,63
1179,Carissa carandas,BAN,433.047755218759,26.367000579834,125
1179,Carissa carandas,IND,433.047755218759,26.367000579834,142
1180,Coffea benghalensis,ASS,576.1915805856834,21.5117492675781,118
1180,Coffea benghalensis,BAN,576.1915805856834,21.5117492675781,125
1180,Coffea benghalensis,EHM,576.1915805856834,21.5117492675781,114
1180,Coffea benghalensis,IND,576.1915805856834,21.5117492675781,142
1180,Coffea benghalensis,MYA,576.1915805856834,21.5117492675781,174
1180,Coffea benghalensis,NEP,576.1915805856834,21.5117492675781,108
1180,Coffea benghalensis,THA,576.1915805856834,21.5117492675781,205
1180,Coffea benghalensis,VIE,576.1915805856834,21.5117492675781,201
1181,Coelospermum balansanum,NWC,156.882352941176,21.9492492675781,49
1182,Coffea charrieriana,CMN,659.816955684008,23.8740005493164,125
1183,Parepigynum funingense,CHC,566.4567334239675,18.01472786573805,226
1183,Parepigynum funingense,VIE,566.4567334239675,18.01472786573805,201
1184,Oxyanthus pallidus,ANG,585.3035290793646,26.0102500915527,77
1184,Oxyanthus pallidus,CAF,585.3035290793646,26.0102500915527,95
1184,Oxyanthus pallidus,CMN,585.3035290793646,26.0102500915527,125
1184,Oxyanthus pallidus,CON,585.3035290793646,26.0102500915527,102
1184,Oxyanthus pallidus,GAB,585.3035290793646,26.0102500915527,99
1184,Oxyanthus pallidus,GHA,585.3035290793646,26.0102500915527,85
1184,Oxyanthus pallidus,GUI,585.3035290793646,26.0102500915527,89
1184,Oxyanthus pallidus,IVO,585.3035290793646,26.0102500915527,93
1184,Oxyanthus pallidus,LBR,585.3035290793646,26.0102500915527,77
1184,Oxyanthus pallidus,SIE,585.3035290793646,26.0102500915527,73
1184,Oxyanthus pallidus,ZAI,585.3035290793646,26.0102500915527,136
1185,Stenostomum acutatum,ARU,214.6857142857145,26.4717502593994,6
1185,Stenostomum acutatum,DOM,214.6857142857145,26.4717502593994,34
1185,Stenostomum acutatum,LEE,214.6857142857145,26.4717502593994,32
1185,Stenostomum acutatum,NLA,214.6857142857145,26.4717502593994,7
1185,Stenostomum acutatum,PUE,214.6857142857145,26.4717502593994,28
1185,Stenostomum acutatum,WIN,214.6857142857145,26.4717502593994,30
1186,Caralluma plicatiloba,SAU,109.70139831023394,25.379212041864548,28
1186,Caralluma plicatiloba,YEM,109.70139831023394,25.379212041864548,27
1187,Caralluma stalagmifera,IND,419.018587360595,25.8695454603136,142
1188,Oxyanthus speciosus,ANG,573.6535661993769,24.6317501068115,77
1188,Oxyanthus speciosus,BEN,573.6535661993769,24.6317501068115,73
1188,Oxyanthus speciosus,BUR,573.6535661993769,24.6317501068115,41
1188,Oxyanthus speciosus,CAB,573.6535661993769,24.6317501068115,37
1188,Oxyanthus speciosus,CAF,573.6535661993769,24.6317501068115,95
1188,Oxyanthus speciosus,CMN,573.6535661993769,24.6317501068115,125
1188,Oxyanthus speciosus,CON,573.6535661993769,24.6317501068115,102
1188,Oxyanthus speciosus,CPP,573.6535661993769,24.6317501068115,33
1188,Oxyanthus speciosus,ETH,573.6535661993769,24.6317501068115,47
1188,Oxyanthus speciosus,GAB,573.6535661993769,24.6317501068115,99
1188,Oxyanthus speciosus,GAM,573.6535661993769,24.6317501068115,29
1188,Oxyanthus speciosus,GGI,573.6535661993769,24.6317501068115,33
1188,Oxyanthus speciosus,GHA,573.6535661993769,24.6317501068115,85
1188,Oxyanthus speciosus,GNB,573.6535661993769,24.6317501068115,48
1188,Oxyanthus speciosus,GUI,573.6535661993769,24.6317501068115,89
1188,Oxyanthus speciosus,IVO,573.6535661993769,24.6317501068115,93
1188,Oxyanthus speciosus,KEN,573.6535661993769,24.6317501068115,85
1188,Oxyanthus speciosus,LBR,573.6535661993769,24.6317501068115,77
1188,Oxyanthus speciosus,MLW,573.6535661993769,24.6317501068115,70
1188,Oxyanthus speciosus,MOZ,573.6535661993769,24.6317501068115,82
1188,Oxyanthus speciosus,NAT,573.6535661993769,24.6317501068115,45
1188,Oxyanthus speciosus,NGA,573.6535661993769,24.6317501068115,116
1188,Oxyanthus speciosus,RWA,573.6535661993769,24.6317501068115,34
1188,Oxyanthus speciosus,SEN,573.6535661993769,24.6317501068115,55
1188,Oxyanthus speciosus,SIE,573.6535661993769,24.6317501068115,73
1188,Oxyanthus speciosus,SUD,573.6535661993769,24.6317501068115,72
1188,Oxyanthus speciosus,SWZ,573.6535661993769,24.6317501068115,34
1188,Oxyanthus speciosus,TAN,573.6535661993769,24.6317501068115,109
1188,Oxyanthus speciosus,TOG,573.6535661993769,24.6317501068115,51
1188,Oxyanthus speciosus,TVL,573.6535661993769,24.6317501068115,47
1188,Oxyanthus speciosus,UGA,573.6535661993769,24.6317501068115,76
1188,Oxyanthus speciosus,ZAI,573.6535661993769,24.6317501068115,136
1188,Oxyanthus speciosus,ZAM,573.6535661993769,24.6317501068115,68
1188,Oxyanthus speciosus,ZIM,573.6535661993769,24.6317501068115,63
1189,Sarcolobus globosus,AND,506.9913173959019,25.6959991455078,62
1189,Sarcolobus globosus,BAN,506.9913173959019,25.6959991455078,125
1189,Sarcolobus globosus,BOR,506.9913173959019,25.6959991455078,100
1189,Sarcolobus globosus,IND,506.9913173959019,25.6959991455078,142
1189,Sarcolobus globosus,JAW,506.9913173959019,25.6959991455078,102
1189,Sarcolobus globosus,LAO,506.9913173959019,25.6959991455078,120
1189,Sarcolobus globosus,LSI,506.9913173959019,25.6959991455078,50
1189,Sarcolobus globosus,MLY,506.9913173959019,25.6959991455078,152
1189,Sarcolobus globosus,MOL,506.9913173959019,25.6959991455078,49
1189,Sarcolobus globosus,MYA,506.9913173959019,25.6959991455078,174
1189,Sarcolobus globosus,NCB,506.9913173959019,25.6959991455078,44
1189,Sarcolobus globosus,NWG,506.9913173959019,25.6959991455078,69
1189,Sarcolobus globosus,PHI,506.9913173959019,25.6959991455078,93
1189,Sarcolobus globosus,SUL,506.9913173959019,25.6959991455078,63
1189,Sarcolobus globosus,SUM,506.9913173959019,25.6959991455078,99
1189,Sarcolobus globosus,THA,506.9913173959019,25.6959991455078,205
1189,Sarcolobus globosus,VIE,506.9913173959019,25.6959991455078,201
1190,Stenostomum portoricense,PUE,205.8,24.8584134762104,28
1191,Mascarenhasia arborescens,COM,556.3458710571606,25.0450000762939,20
1191,Mascarenhasia arborescens,KEN,556.3458710571606,25.0450000762939,85
1191,Mascarenhasia arborescens,MDG,556.3458710571606,25.0450000762939,65
1191,Mascarenhasia arborescens,MLW,556.3458710571606,25.0450000762939,70
1191,Mascarenhasia arborescens,MOZ,556.3458710571606,25.0450000762939,82
1191,Mascarenhasia arborescens,TAN,556.3458710571606,25.0450000762939,109
1191,Mascarenhasia arborescens,ZAI,556.3458710571606,25.0450000762939,136
1191,Mascarenhasia arborescens,ZIM,556.3458710571606,25.0450000762939,63
1192,Stapelia gigantea,BOT,597.1393388448081,22.9134998321533,24
1192,Stapelia gigantea,MLW,597.1393388448081,22.9134998321533,70
1192,Stapelia gigantea,MOZ,597.1393388448081,22.9134998321533,82
1192,Stapelia gigantea,NAT,597.1393388448081,22.9134998321533,45
1192,Stapelia gigantea,SWZ,597.1393388448081,22.9134998321533,34
1192,Stapelia gigantea,TVL,597.1393388448081,22.9134998321533,47
1192,Stapelia gigantea,ZAM,597.1393388448081,22.9134998321533,68
1192,Stapelia gigantea,ZIM,597.1393388448081,22.9134998321533,63
1193,Stapelia hirsuta,CPP,361.293420244352,15.9029998779297,33
1193,Stapelia hirsuta,NAM,361.293420244352,15.9029998779297,20
1194,Vincetoxicum japonicum,JAP,240.2835435435435,15.85312509536745,66
1194,Vincetoxicum japonicum,KOR,240.2835435435435,15.85312509536745,45
1195,Vincetoxicum mongolicum,CHC,240.36237442474533,6.643499851226805,226
1195,Vincetoxicum mongolicum,CHI,240.36237442474533,6.643499851226805,42
1195,Vincetoxicum mongolicum,CHN,240.36237442474533,6.643499851226805,69
1195,Vincetoxicum mongolicum,CHQ,240.36237442474533,6.643499851226805,33
1195,Vincetoxicum mongolicum,MON,240.36237442474533,6.643499851226805,29
1196,Vincetoxicum polyanthum,NSW,328.4666082737313,26.6257495880127,18
1196,Vincetoxicum polyanthum,NTA,328.4666082737313,26.6257495880127,27
1196,Vincetoxicum polyanthum,QLD,328.4666082737313,26.6257495880127,56
1197,Vincetoxicum scandens,IRN,241.42470116249865,10.1990003585815,40
1197,Vincetoxicum scandens,KRY,241.42470116249865,10.1990003585815,28
1197,Vincetoxicum scandens,NCS,241.42470116249865,10.1990003585815,32
1197,Vincetoxicum scandens,RUE,241.42470116249865,10.1990003585815,25
1197,Vincetoxicum scandens,RUS,241.42470116249865,10.1990003585815,26
1197,Vincetoxicum scandens,TCS,241.42470116249865,10.1990003585815,37
1197,Vincetoxicum scandens,TUR,241.42470116249865,10.1990003585815,47
1197,Vincetoxicum scandens,UKR,241.42470116249865,10.1990003585815,39
1198,Diplospora fruticosa,CHC,416.7556699191296,12.457334032142056,226
1198,Diplospora fruticosa,CHS,416.7556699191296,12.457334032142056,179
1198,Diplospora fruticosa,CHT,416.7556699191296,12.457334032142056,73
1198,Diplospora fruticosa,VIE,416.7556699191296,12.457334032142056,201
1199,Saprosma scortechinii,MLY,776.6875,25.7491997352779,152
1200,Vincetoxicum ascyrifolium,CHM,267.585445202188,10.6057500839233,29
1200,Vincetoxicum ascyrifolium,CHN,267.585445202188,10.6057500839233,69
1200,Vincetoxicum ascyrifolium,CHS,267.585445202188,10.6057500839233,179
1200,Vincetoxicum ascyrifolium,JAP,267.585445202188,10.6057500839233,66
1200,Vincetoxicum ascyrifolium,KHA,267.585445202188,10.6057500839233,20
1200,Vincetoxicum ascyrifolium,KOR,267.585445202188,10.6057500839233,45
1200,Vincetoxicum ascyrifolium,PRM,267.585445202188,10.6057500839233,22
1201,Vincetoxicum amplexicaule,CHC,279.6283969965396,4.599499940872191,226
